,NEUT,Pred_NEUT
153,350.3676,0.4358078333333334
154,350.52,0.44253703333333344
155,350.6724,0.4603433333333333
156,350.8248,0.4616442
157,350.9772,0.43338683333333333
158,351.1296,0.4428246933333334
159,351.282,0.4436609933333334
160,351.4344,0.44397716000000004
161,351.5868,0.4477762500000001
162,351.7392,0.4468973500000001
163,351.8916,0.44025006
164,352.04400000000004,0.44425803333333336
165,352.1964,0.44425803333333336
166,352.3488,0.4474557333333333
167,352.5012,0.46033729999999995
168,352.6536,0.46513493333333333
169,352.806,0.47914053333333334
170,352.9584,0.47420999999999996
171,353.1108,0.4657902500000001
172,353.2632,0.4607774
173,353.4156,0.4717301
174,353.56800000000004,0.4710234000000001
175,353.7204,0.46467369999999997
176,353.8728,0.47062220000000005
177,354.0252,0.48129229999999995
178,354.1776,0.48129229999999995
179,354.33,0.4591461
180,354.4824,0.4591461
181,354.6348,0.4621689
182,354.7872,0.4593215
183,354.9396,0.4591461
184,355.092,0.45860889999999993
185,355.2444,0.4599111333333334
186,355.3968,0.4634383999999999
187,355.5492,0.46182239999999997
188,355.7016,0.4648986
189,355.85400000000004,0.4758694
190,356.0064,0.45787130000000004
191,356.1588,0.4680982
192,356.3112,0.46370559999999994
193,356.4636,0.471422
194,356.616,0.4714202
195,356.7684,0.4978384
196,356.9208,0.47978740000000003
197,357.0732,0.4849914
198,357.2256,0.489018
199,357.37800000000004,0.5037590333333333
200,357.5304,0.48389793333333336
201,357.6828,0.4732438
202,357.8352,0.4770036
203,357.9876,0.5037590333333333
204,358.14,0.4915501333333333
205,358.2924,0.4671302333333333
206,358.4448,0.44985283333333337
207,358.5972,0.4622051333333334
208,358.7496,0.4570411
209,358.902,0.46137370000000005
210,359.0544,0.47628650000000006
211,359.2068,0.4669129000000001
212,359.3592,0.44923720000000006
213,359.5116,0.4490545
214,359.664,0.4490545
215,359.8164,0.4520986000000001
216,359.9688,0.47628650000000006
217,360.1212,0.4772674
218,360.2736,0.4705885
219,360.426,0.46459590000000006
220,360.5784,0.4733166
221,360.7308,0.46587499999999993
222,360.8832,0.4529998
223,361.0356,0.45229280000000005
224,361.18800000000005,0.4468495333333333
225,361.3404,0.4446522333333333
226,361.4928,0.4513579
227,361.6452,0.45279500000000006
228,361.7976,0.46001530000000007
229,361.95,0.4544001
230,362.1024,0.4559213
231,362.2548,0.4547638
232,362.4072,0.46236730000000004
233,362.5596,0.4544461
234,362.712,0.45548299999999997
235,362.8644,0.4638918
236,363.0168,0.4850244
237,363.1692,0.4531058
238,363.3216,0.4685346
239,363.474,0.4689942
240,363.6264,0.4638918
241,363.7788,0.47109700000000004
242,363.9312,0.45795810000000003
243,364.0836,0.46236819999999995
244,364.236,0.46085199999999993
245,364.3884,0.4662559
246,364.5408,0.48832760000000003
247,364.6932,0.48422610000000005
248,364.8456,0.49360109999999996
249,364.99800000000005,0.4895735
250,365.1504,0.4943219
251,365.3028,0.49319879999999994
252,365.4552,0.48543520000000007
253,365.6076,0.4764404
254,365.76,0.45704029999999995
255,365.9124,0.45263400000000004
256,366.0648,0.46463540000000003
257,366.2172,0.46574720000000003
258,366.3696,0.46744510000000006
259,366.522,0.4722791
260,366.6744,0.46708910000000003
261,366.8268,0.4761222
262,366.9792,0.4617902
263,367.1316,0.45926399999999995
264,367.284,0.44779500000000005
265,367.4364,0.4614245
266,367.5888,0.47046990000000005
267,367.7412,0.4737285
268,367.8936,0.4522809333333334
269,368.046,0.4556663
270,368.1984,0.48682309999999995
271,368.3508,0.4639194000000001
272,368.5032,0.4814472333333334
273,368.6556,0.48303189999999996
274,368.80800000000005,0.4908727
275,368.9604,0.5088497333333334
276,369.1128,0.4814266
277,369.2652,0.4641542
278,369.4176,0.45534090000000005
279,369.57,0.44948449999999995
280,369.7224,0.48339240000000006
281,369.8748,0.48266090000000006
282,370.0272,0.48223650000000007
283,370.1796,0.47898330000000006
284,370.332,0.4753399
285,370.4844,0.4382568
286,370.6368,0.45443690000000003
287,370.7892,0.4579037
288,370.9416,0.4527008500000001
289,371.094,0.43540860000000003
290,371.2464,0.43445645000000005
291,371.3988,0.46201825
292,371.5512,0.46155815
293,371.7036,0.4944311
294,371.856,0.4801862
295,372.0084,0.48881119999999995
296,372.1608,0.4774907
297,372.3132,0.4680631
298,372.4656,0.4858727
299,372.61800000000005,0.4858727
300,372.7704,0.48759110000000006
301,372.9228,0.48759110000000006
302,373.0752,0.48759110000000006
303,373.2276,0.48129229999999995
304,373.38,0.48129229999999995
305,373.5324,0.48129229999999995
306,373.6848,0.49308579999999996
307,373.8372,0.49146989999999996
308,373.9896,0.4753862
309,374.142,0.49928819999999996
310,374.2944,0.48206899999999997
311,374.4468,0.45863909999999997
312,374.5992,0.46052779999999993
313,374.7516,0.4642875999999999
314,374.904,0.46499923333333326
315,375.0564,0.46594119999999994
316,375.2088,0.45863909999999997
317,375.3612,0.48206899999999997
318,375.5136,0.4793250333333334
319,375.666,0.4793250333333334
320,375.8184,0.49540873333333335
321,375.9708,0.4820573333333334
322,376.1232,0.4855892
323,376.2756,0.4634383999999999
324,376.42800000000005,0.45860889999999993
325,376.5804,0.4843151
326,376.7328,0.489149
327,376.8852,0.48129229999999995
328,377.0376,0.4591461
329,377.19,0.4778832333333334
330,377.3424,0.4617467333333334
331,377.4948,0.4625874333333333
332,377.6472,0.4514354
333,377.7996,0.45719709999999997
334,377.952,0.4623594999999999
335,378.1044,0.4591461
336,378.2568,0.4847747000000001
337,378.4092,0.4817779000000001
338,378.5616,0.4613541
339,378.714,0.459673
340,378.8664,0.48206899999999997
341,379.0188,0.4580504
342,379.1712,0.48206899999999997
343,379.3236,0.48206899999999997
344,379.476,0.4875858333333333
345,379.6284,0.46128529999999995
346,379.7808,0.46128529999999995
347,379.9332,0.4578714
348,380.0856,0.49409149999999996
349,380.23800000000006,0.4667835
350,380.3904,0.4931109
351,380.5428,0.4676116
352,380.6952,0.5116632999999999
353,380.8476,0.454617
354,381.0,0.4658408999999999
355,381.1524,0.46869207999999996
356,381.3048,0.46938499999999994
357,381.4572,0.46973059999999994
358,381.6096,0.46188319999999994
359,381.76199999999994,0.45666905
360,381.9144,0.4726767333333333
361,382.0668,0.44588203333333337
362,382.2192,0.45453153333333346
363,382.3716,0.49411763333333336
364,382.524,0.4815198333333335
365,382.6764,0.4774276333333335
366,382.8288,0.47602623333333344
367,382.9812,0.47602623333333344
368,383.1336,0.48439563333333346
369,383.286,0.48439103333333344
370,383.4384,0.47348483333333335
371,383.5908,0.46623463333333337
372,383.7432,0.4801010333333334
373,383.8956,0.4629367333333333
374,384.048,0.4629844333333334
375,384.2004,0.5017110333333333
376,384.3528,0.49516756666666667
377,384.5052,0.4658154
378,384.6576,0.4870030333333334
379,384.81,0.4824022333333334
380,384.9624,0.48510400000000004
381,385.1148,0.4789020333333334
382,385.2672,0.44969633333333336
383,385.4196,0.44928950000000006
384,385.57199999999995,0.45520805
385,385.7244,0.45760055
386,385.8768,0.46133615
387,386.0292,0.45891525
388,386.1816,0.4624045
389,386.334,0.4804687333333334
390,386.4864,0.4770019333333334
391,386.6388,0.4698154333333333
392,386.7912,0.4684971333333333
393,386.9436,0.4607530333333334
394,387.096,0.46305723333333343
395,387.2484,0.46962013333333336
396,387.4008,0.46579513333333333
397,387.5532,0.46379633333333337
398,387.7056,0.45867113333333337
399,387.858,0.4626768
400,388.0104,0.4691761
401,388.1628,0.45888989999999996
402,388.3152,0.47360100000000005
403,388.4676,0.46857109999999996
404,388.62,0.49469219999999997
405,388.7724,0.4684895
406,388.9248,0.4746906
407,389.0772,0.46529929999999997
408,389.2296,0.4686117
409,389.38199999999995,0.4572803333333334
410,389.5344,0.4767081
411,389.6868,0.45925770000000005
412,389.8392,0.4808929999999999
413,389.9916,0.46938988000000004
414,390.144,0.46335229999999994
415,390.2964,0.4761691
416,390.4488,0.47331580000000006
417,390.6012,0.4762993000000001
418,390.7536,0.45031260000000006
419,390.906,0.4540724000000001
420,391.0584,0.46132560000000006
421,391.2108,0.488016
422,391.3632,0.5106824000000001
423,391.5156,0.46722450000000004
424,391.668,0.47235830000000006
425,391.8204,0.4807975000000001
426,391.9728,0.5008164
427,392.1252,0.4830223000000001
428,392.2776,0.4830223000000001
429,392.43,0.5002415000000001
430,392.5824,0.4811225
431,392.7348,0.4811225
432,392.8872,0.4822875000000001
433,393.0396,0.4822875000000001
434,393.19199999999995,0.4822875000000001
435,393.3444,0.4822875000000001
436,393.4968,0.4822875000000001
437,393.6492,0.487286
438,393.8016,0.48836029999999997
439,393.954,0.48836029999999997
440,394.1064,0.48482843333333336
441,394.2588,0.48482843333333336
442,394.4112,0.48648863333333336
443,394.5636,0.48648863333333336
444,394.716,0.47117373333333334
445,394.8684,0.4645178333333333
446,395.0208,0.48648863333333336
447,395.1732,0.4875303000000001
448,395.3256,0.4875303000000001
449,395.478,0.48482843333333336
450,395.6304,0.46209259999999996
451,395.7828,0.4858972
452,395.9352,0.4770473
453,396.0876,0.47192039999999996
454,396.24,0.47382470000000004
455,396.3924,0.4979664833333334
456,396.5448,0.47463305
457,396.6972,0.4668636500000001
458,396.8496,0.4818089
459,397.00199999999995,0.4830642
460,397.1544,0.4606682
461,397.3068,0.47642059999999997
462,397.4592,0.46678745
463,397.6116,0.46797030000000006
464,397.764,0.4669364000000001
465,397.9164,0.47831260000000003
466,398.0688,0.48165
467,398.2212,0.493669
468,398.3736,0.46375579999999994
469,398.526,0.4803443833333333
470,398.6784,0.5093164
471,398.8308,0.47350994999999996
472,398.9832,0.47715315
473,399.1356,0.46574055000000003
474,399.288,0.49989724999999996
475,399.4404,0.47720614999999994
476,399.5928,0.47467899999999996
477,399.7452,0.47467899999999996
478,399.8976,0.4731827
479,400.05,0.48004410000000003
480,400.2024,0.46925805
481,400.3548,0.46896895
482,400.5072,0.46559975
483,400.6596,0.45701985
484,400.81199999999995,0.45701985
485,400.9644,0.45701985
486,401.1168,0.45701985
487,401.2692,0.46038905
488,401.4216,0.47136605
489,401.574,0.46682505
490,401.7264,0.46384644999999997
491,401.8788,0.47204965000000004
492,402.0312,0.47460589999999997
493,402.1836,0.45789875
494,402.336,0.4612190500000001
495,402.4884,0.4544813
496,402.6408,0.4531821
497,402.7932,0.46079929999999997
498,402.9456,0.4604412333333333
499,403.098,0.46011569999999996
500,403.2504,0.47192039999999996
501,403.4028,0.4770473
502,403.5552,0.4745081
503,403.7076,0.470781
504,403.86,0.4709096
505,404.0124,0.4794956
506,404.1648,0.4670464
507,404.3172,0.4794956
508,404.4696,0.46565409999999996
509,404.62199999999996,0.45830909999999997
510,404.7744,0.46655800000000003
511,404.9268,0.47080610000000006
512,405.0792,0.46812060000000005
513,405.2316,0.4794956
514,405.384,0.48241010000000006
515,405.5364,0.48407030000000006
516,405.6888,0.4620995
517,405.8412,0.46709520000000004
518,405.9936,0.48241010000000006
519,406.14599999999996,0.46812060000000005
520,406.2984,0.46146470000000006
521,406.4508,0.46650919999999996
522,406.6032,0.4670464
523,406.7556,0.46565409999999996
524,406.908,0.4709096
525,407.0604,0.4715082
526,407.2128,0.48789740000000004
527,407.3652,0.4670464
528,407.5176,0.4861210000000001
529,407.67,0.4828984
530,407.8224,0.4828984
531,407.9748,0.4828984
532,408.1272,0.4670464
533,408.2796,0.47026910000000005
534,408.43199999999996,0.47400370000000003
535,408.5844,0.4861211000000001
536,408.7368,0.4829473000000001
537,408.8892,0.4848936000000001
538,409.0416,0.4695787000000001
539,409.194,0.4695787000000001
540,409.3464,0.4824288000000001
541,409.4988,0.4848213
542,409.6512,0.4848213
543,409.8036,0.4848213
544,409.95599999999996,0.4848213
545,410.1084,0.4848213
546,410.2608,0.4853584000000001
547,410.4132,0.4848213
548,410.5656,0.46285050000000005
549,410.718,0.46285050000000005
550,410.8704,0.4853584000000001
551,411.0228,0.4848213
552,411.1752,0.4824288000000001
553,411.3276,0.47747340000000005
554,411.48,0.47747340000000005
555,411.6324,0.4833077
556,411.7848,0.46596390000000004
557,411.9372,0.47603589999999996
558,412.0896,0.5005643999999999
559,412.24199999999996,0.4696299
560,412.3944,0.48793619999999993
561,412.5468,0.4964988000000001
562,412.6992,0.48304540000000007
563,412.8516,0.48494520000000013
564,413.004,0.48494520000000013
565,413.1564,0.4830763000000001
566,413.3088,0.4674202
567,413.4612,0.46689690000000006
568,413.6136,0.48357820000000007
569,413.76599999999996,0.48357820000000007
570,413.9184,0.4679824000000001
571,414.0708,0.4725465000000001
572,414.2232,0.48494520000000013
573,414.3756,0.48482190000000014
574,414.528,0.48494520000000013
575,414.6804,0.48494520000000013
576,414.8328,0.4782624000000001
577,414.9852,0.48065290000000005
578,415.1376,0.48304540000000007
579,415.29,0.47569750000000005
580,415.4424,0.47569750000000005
581,415.5948,0.48153180000000007
582,415.7472,0.49363660000000004
583,415.8996,0.48304540000000007
584,416.05199999999996,0.48304540000000007
585,416.2044,0.48304540000000007
586,416.3568,0.4832077
587,416.5092,0.48613730000000005
588,416.6616,0.48560020000000004
589,416.814,0.46345400000000003
590,416.9664,0.48613730000000005
591,417.1188,0.4621158
592,417.2712,0.4832077
593,417.4236,0.4961914
594,417.57599999999996,0.4956543
595,417.7284,0.48560020000000004
596,417.8808,0.48881830000000004
597,418.0332,0.4963654
598,418.1856,0.48506550000000004
599,418.338,0.47160599999999997
600,418.4904,0.4643673
601,418.6428,0.4613170999999999
602,418.7952,0.4595428999999999
603,418.9476,0.4543386
604,419.1,0.4543386
605,419.2524,0.45982379999999995
606,419.4048,0.46758749999999993
607,419.5572,0.48506550000000004
608,419.7096,0.4910758111111111
609,419.86199999999997,0.4865302000000001
610,420.0144,0.4865302000000001
611,420.1668,0.4616433
612,420.3192,0.4534402
613,420.4716,0.4453183
614,420.624,0.4976795
615,420.7764,0.5116438
616,420.9288,0.5162043
617,421.0812,0.5106227000000001
618,421.2336,0.5452895000000001
619,421.38599999999997,0.5167415
620,421.5384,0.5065425
621,421.6908,0.5014156
622,421.8432,0.4494134000000001
623,421.9956,0.45445840000000004
624,422.148,0.4568436
625,422.3004,0.44867749999999995
626,422.4528,0.46369370000000004
627,422.6052,0.46222330000000006
628,422.7576,0.46767899999999996
629,422.91,0.4593461
630,423.0624,0.45148075
631,423.2148,0.43255001000000004
632,423.3672,0.43003905
633,423.5196,0.43785155
634,423.67199999999997,0.43783484999999994
635,423.8244,0.43874104999999997
636,423.9768,0.44288001
637,424.1292,0.44153751
638,424.2816,0.44725761
639,424.434,0.4428833099999999
640,424.5864,0.44665964999999996
641,424.7388,0.46234074999999997
642,424.8912,0.45284965
643,425.0436,0.46413425
644,425.19599999999997,0.46618505
645,425.3484,0.4562499000000001
646,425.5008,0.46362185
647,425.6532,0.46362185
648,425.8056,0.45077525000000007
649,425.958,0.45829685
650,426.1104,0.45733679999999993
651,426.2628,0.47866290000000006
652,426.4152,0.44620419999999994
653,426.5676,0.4496033
654,426.72,0.44303610000000004
655,426.8724,0.44391290000000005
656,427.0248,0.45322120000000005
657,427.1772,0.46232660000000003
658,427.3296,0.4669651999999999
659,427.48199999999997,0.48313369999999994
660,427.6344,0.5098382
661,427.7868,0.4960211
662,427.9392,0.484933
663,428.0916,0.4702525000000001
664,428.244,0.4952170000000001
665,428.3964,0.4664059
666,428.5488,0.46215360000000005
667,428.7012,0.4855799
668,428.8536,0.49011960000000004
669,429.006,0.48938190000000004
670,429.1584,0.4936073
671,429.3108,0.5271061
672,429.4632,0.5107776
673,429.6156,0.5101108
674,429.76800000000003,0.5015982000000001
675,429.9204,0.5015982000000001
676,430.0728,0.47268180000000004
677,430.2252,0.4683155
678,430.3776,0.4623781
679,430.53,0.4596217499999999
680,430.6824,0.4596217499999999
681,430.8348,0.45868359999999997
682,430.9872,0.44117045
683,431.1396,0.44542772499999994
684,431.292,0.47420005000000004
685,431.4444,0.4678057
686,431.5968,0.47148213333333333
687,431.7492,0.46605074999999996
688,431.9016,0.4447351500000001
689,432.05400000000003,0.44106950000000006
690,432.2064,0.44098249999999994
691,432.3588,0.44335737999999997
692,432.5112,0.44460537999999994
693,432.6636,0.44426998000000006
694,432.816,0.44783428000000003
695,432.9684,0.41608698000000005
696,433.1208,0.42819708
697,433.2732,0.4378228
698,433.4256,0.4460356428571428
699,433.57800000000003,0.44744684285714287
700,433.7304,0.44897980285714284
701,433.8828,0.4448311695238095
702,434.0352,0.44613736
703,434.1876,0.44470445000000003
704,434.34,0.4477987
705,434.4924,0.44837685
706,434.6448,0.42813115
707,434.7972,0.43804684999999993
708,434.9496,0.43783484999999994
709,435.102,0.4470749499999999
710,435.2544,0.43377335000000006
711,435.4068,0.44230754999999994
712,435.5592,0.45050875
713,435.7116,0.45584165
714,435.86400000000003,0.44919705
715,436.0164,0.45057215000000006
716,436.1688,0.44999155000000013
717,436.3212,0.46019865000000004
718,436.4736,0.46390965
719,436.626,0.46486879999999997
720,436.7784,0.4753145
721,436.9308,0.46893959999999996
722,437.0832,0.47863239999999996
723,437.2356,0.46572440000000004
724,437.38800000000003,0.44046129999999994
725,437.5404,0.44639680000000004
726,437.6928,0.45920190000000005
727,437.8452,0.4400558
728,437.9976,0.46882710000000005
729,438.15,0.45748395000000003
730,438.3024,0.44266554999999996
731,438.4548,0.42885994999999993
732,438.6072,0.44042715
733,438.7596,0.44938314999999995
734,438.912,0.4532952499999999
735,439.0644,0.45511425
736,439.2168,0.45924560000000003
737,439.3692,0.4645652
738,439.5216,0.47588549999999996
739,439.67400000000004,0.47950679999999996
740,439.8264,0.4747489
741,439.9788,0.46899120000000005
742,440.1312,0.4508491
743,440.2836,0.4408519999999999
744,440.436,0.44390599999999997
745,440.5884,0.4595756000000001
746,440.7408,0.44990939999999996
747,440.8932,0.437287
748,441.0456,0.427055
749,441.19800000000004,0.4389894
750,441.3504,0.4569472
751,441.5028,0.437287
752,441.6552,0.437287
753,441.8076,0.4486096
754,441.96,0.437287
755,442.1124,0.4516586
756,442.2648,0.4607063
757,442.4172,0.4413697
758,442.5696,0.44179409999999997
759,442.722,0.4435714
760,442.8744,0.4592383000000001
761,443.0268,0.5055560000000001
762,443.1792,0.5055560000000001
763,443.3316,0.5055560000000001
764,443.48400000000004,0.5055560000000001
765,443.6364,0.5068558000000001
766,443.7888,0.5049936
767,443.9412,0.46579899999999996
768,444.0936,0.4939144
769,444.246,0.48517030000000005
770,444.3984,0.48168260000000007
771,444.5508,0.48006399999999994
772,444.7032,0.4813638
773,444.8556,0.4625203
774,445.00800000000004,0.44532249999999995
775,445.1604,0.4470754
776,445.3128,0.48092630000000003
777,445.4652,0.4569618999999999
778,445.6176,0.4591919
779,445.77,0.46903644999999994
780,445.9224,0.45448059999999996
781,446.0748,0.46960635
782,446.2272,0.46795215
783,446.3796,0.44364635
784,446.532,0.43439349999999993
785,446.6844,0.46044149999999995
786,446.8368,0.4601391
787,446.9892,0.5187009
788,447.1416,0.5187009
789,447.29400000000004,0.5174408
790,447.4464,0.48378525000000006
791,447.5988,0.5330265000000001
792,447.7512,0.4842559000000001
793,447.9036,0.5401637000000001
794,448.056,0.5390863
795,448.2084,0.5354534
796,448.3608,0.5354534
797,448.5132,0.5365308000000001
798,448.6656,0.5365308000000001
799,448.81800000000004,0.5367135000000001
800,448.9704,0.5354534
801,449.1228,0.5398549000000001
802,449.2752,0.5215258
803,449.4276,0.5406927111111111
804,449.58,0.5531126000000001
805,449.7324,0.5531126000000001
806,449.8848,0.5508005
807,450.0372,0.5531126000000001
808,450.1896,0.5531126000000001
809,450.342,0.5529299
810,450.4944,0.5529299
811,450.6468,0.5531126000000001
812,450.7992,0.5531126000000001
813,450.9516,0.4917518
814,451.10400000000004,0.5002453000000001
815,451.2564,0.4917518
816,451.4088,0.5365308000000001
817,451.5612,0.5367135000000001
818,451.7136,0.5453453
819,451.866,0.5179715
820,452.0184,0.4832206000000001
821,452.1708,0.4451581
822,452.3232,0.43434808
823,452.4756,0.4108429
824,452.62800000000004,0.4104584000000001
825,452.7804,0.40414035000000004
826,452.9328,0.43783645
827,453.0852,0.44169385000000005
828,453.2376,0.4306777500000001
829,453.39,0.42530670000000004
830,453.5424,0.4129067
831,453.6948,0.42321230000000004
832,453.8472,0.42688420000000005
833,453.9996,0.42105278
834,454.152,0.42456848
835,454.3044,0.42506469999999996
836,454.4568,0.433249
837,454.6092,0.43132610000000005
838,454.7616,0.4317177
839,454.914,0.4317177
840,455.0664,0.4525735
841,455.2188,0.4525735
842,455.3712,0.4317177
843,455.5236,0.43582126
844,455.676,0.43282360000000003
845,455.8284,0.43282360000000003
846,455.9808,0.4602548000000001
847,456.1332,0.47523590000000004
848,456.2856,0.4747476
849,456.43800000000005,0.4747476
850,456.5904,0.4652749
851,456.7428,0.475187
852,456.8952,0.4758217
853,457.0476,0.47489400000000004
854,457.2,0.4846597
855,457.3524,0.47523590000000004
856,457.5048,0.4721109
857,457.6572,0.46827820000000003
858,457.8096,0.4583017
859,457.962,0.4407317
860,458.1144,0.4274058
861,458.2668,0.4242507
862,458.4192,0.40115920000000005
863,458.5716,0.4251908999999999
864,458.724,0.431154
865,458.8764,0.4258031
866,459.0288,0.4106657
867,459.1812,0.4257054
868,459.3336,0.4084244
869,459.486,0.42462540000000004
870,459.6384,0.4187704
871,459.7908,0.3990221
872,459.9432,0.41211074999999997
873,460.0956,0.41697454999999994
874,460.24800000000005,0.41497385
875,460.4004,0.42429755
876,460.5528,0.41598795
877,460.7052,0.41526445
878,460.8576,0.42667204999999997
879,461.01,0.41577470000000005
880,461.1624,0.41879869999999997
881,461.3148,0.42429909999999993
882,461.4672,0.5056005
883,461.6196,0.5471809000000001
884,461.772,0.5083221
885,461.9244,0.5127662
886,462.0768,0.5176377999999999
887,462.2292,0.4996702
888,462.3816,0.4855119
889,462.534,0.4856946
890,462.6864,0.5010957000000001
891,462.8388,0.48044279999999995
892,462.9912,0.5491098000000001
893,463.1436,0.5549885000000001
894,463.296,0.5549885000000001
895,463.4484,0.5491098000000001
896,463.6008,0.5480016000000001
897,463.7532,0.5421479
898,463.9056,0.5680627
899,464.05800000000005,0.4463527
900,464.2104,0.4852588000000001
901,464.3628,0.4639536000000001
902,464.5152,0.48265530000000006
903,464.6676,0.457442
904,464.82,0.45344985
905,464.9724,0.43463745
906,465.1248,0.44160710000000003
907,465.2772,0.43222685
908,465.4296,0.4255530166666667
909,465.582,0.4253843166666666
910,465.7344,0.4428075166666666
911,465.8868,0.43780064999999996
912,466.0392,0.43484455000000005
913,466.1916,0.41827865
914,466.344,0.43363765
915,466.4964,0.42898154999999993
916,466.6488,0.43231615
917,466.8012,0.42589305
918,466.9536,0.44143160000000004
919,467.106,0.44078075000000005
920,467.2584,0.4404233166666667
921,467.4108,0.47692344999999997
922,467.5632,0.44642305000000004
923,467.7156,0.44884751666666667
924,467.86800000000005,0.44269601666666664
925,468.0204,0.43769251666666664
926,468.1728,0.43014035
927,468.3252,0.43573110000000004
928,468.4776,0.4507211
929,468.63,0.4120513
930,468.7824,0.42822905
931,468.9348,0.43189138000000005
932,469.0872,0.41819267999999993
933,469.2396,0.43309428
934,469.392,0.41798058000000005
935,469.5444,0.42886488
936,469.6968,0.41265288
937,469.8492,0.40366848000000005
938,470.0016,0.4054394800000001
939,470.154,0.4054394800000001
940,470.3064,0.42623478000000004
941,470.4588,0.41264898
942,470.6112,0.42510677999999996
943,470.7636,0.42095858
944,470.916,0.420369
945,471.0684,0.4063494
946,471.2208,0.4038131
947,471.3732,0.4249503
948,471.5256,0.4171266000000001
949,471.67800000000005,0.42542740000000007
950,471.8304,0.41040105000000004
951,471.9828,0.41040105000000004
952,472.1352,0.40418415
953,472.2876,0.41180275
954,472.44,0.4364712166666667
955,472.5924,0.44946005
956,472.7448,0.43471395
957,472.8972,0.41078824999999997
958,473.0496,0.40234435
959,473.202,0.41291535
960,473.3544,0.41494014999999995
961,473.5068,0.40158945
962,473.6592,0.44619985
